type,title,director,cast,country,date_added,release_year,rating,duration,genre
Movie,The Natural,Barry Levinson,"Robert Redford, Robert Duvall, Glenn Close, Kim Basinger, Wilford Brimley, Barbara Hershey, Robert Prosky, Richard Farnsworth, Joe Don Baker, John Finnegan",United States,1-Jan-20,1984,PG,138 min,"Classic Movies, Dramas, Sports Movies"
Movie,The Nutcracker and the Four Realms,"Lasse Hallström, Joe Johnston","Mackenzie Foy, Keira Knightley, Helen Mirren, Morgan Freeman, Matthew Macfadyen, Eugenio Derbez, Miranda Hart, Jack Whitehall, Ellie Bamber, Richard E. Grant, Omid Djalili, Tom Sweet, Misty Copeland, Sergei Polunin, Meera Syal",United States,28-May-19,2018,PG,99 min,Children & Family Movies
Movie,The Only Mother To You All,Wenn V. Deramas,"Ai-Ai de las Alas, Shaina Magdayao, Carlo Aquino, Alwyn Uytingco, Eugene Domingo, Deejay Durano, Serena Dalrymple, Jiro Manio, Yuki Kadooka, Cherry Pie Picache, Gloria Diaz",Philippines,27-Feb-19,2008,TV-PG,106 min,"Comedies, International Movies"
Movie,The Other Guys,Adam McKay,"Will Ferrell, Mark Wahlberg, Eva Mendes, Michael Keaton, Steve Coogan, Ray Stevenson, Samuel L. Jackson, Dwayne Johnson, Lindsay Sloane, Natalie Zea",United States,1-Feb-20,2010,PG-13,108 min,"Action & Adventure, Comedies"
Movie,The Pelican Brief,Alan J. Pakula,"Julia Roberts, Denzel Washington, Sam Shepard, John Heard, Tony Goldwyn, James Sikking, William Atherton, Robert Culp, Stanley Tucci, John Lithgow, Hume Cronyn",United States,1-Nov-19,1993,PG-13,141 min,"Dramas, Thrillers"
Movie,The Perks of Being a Wallflower,Stephen Chbosky,"Logan Lerman, Emma Watson, Ezra Miller, Mae Whitman, Paul Rudd, Nina Dobrev, Johnny Simmons, Dylan McDermott, Kate Walsh, Joan Cusack, Melanie Lynskey",United States,1-Apr-20,2012,PG-13,103 min,"Comedies, Dramas"
Movie,The Phantom of the Opera,Joel Schumacher,"Gerard Butler, Emmy Rossum, Patrick Wilson, Miranda Richardson, Minnie Driver, Ciarán Hinds, Simon Callow, Victor McGuire, Jennifer Ellison","United Kingdom, United States",1-Jun-19,2004,PG-13,141 min,"Dramas, Music & Musicals, Romantic Movies"
Movie,The Pink Panther,Shawn Levy,"Steve Martin, Kevin Kline, Beyoncé Knowles-Carter, Jean Reno, Emily Mortimer, Henry Czerny, Kristin Chenoweth, Roger Rees, Philip Goodwin, Henri Garcin, William Abadie","United States, Czech Republic",1-Jul-19,2006,PG,93 min,"Children & Family Movies, Comedies"
Movie,The Pirate Fairy,Peggy Holmes,"Mae Whitman, Christina Hendricks, Tom Hiddleston, Lucy Liu, Raven-Symoné, Megan Hilty, Pamela Adlon, Angela Bartys, Jim Cummings, Carlos Ponce, Mick Wingert, Kevin Michael Richardson, Jeff Bennett, Rob Paulsen, Grey DeLisle, Kari Wahlgren, Jane Horrocks, Jesse McCartney, Anjelica Huston",United States,15-Jun-14,2014,G,78 min,Children & Family Movies
Movie,The Pirates! Band of Misfits,"Peter Lord, Jeff Newitt","Hugh Grant, Martin Freeman, Imelda Staunton, David Tennant, Jeremy Piven, Salma Hayek, Lenny Henry, Brian Blessed, Russell Tovey, Anton Yelchin, Al Roker, David Schaal, Peter Lord, Ashley Jensen, Kayvan Novak, Mitchell Mullen, Brendan Gleeson, David Schneider","United Kingdom, United States",1-Oct-20,2012,PG,88 min,"Children & Family Movies, Comedies"
Movie,The Polar Express,Robert Zemeckis,"Tom Hanks, Leslie Zemeckis, Eddie Deezen, Nona Gaye, Peter Scolari, Brendan King, Andy Pellick, Michael Jeter, Chris Coppola, Julene Renee",United States,1-Jan-21,2004,G,100 min,Children & Family Movies
Movie,The Prince & Me,Martha Coolidge,"Julia Stiles, Luke Mably, Ben Miller, Miranda Richardson, James Fox, Alberta Watson, John Bourgeois, Zachary Knighton, Eliza Bennett","United States, Czech Republic",1-Oct-20,2004,PG,111 min,"Comedies, Romantic Movies"
Movie,The Princess and the Frog,"Ron Clements, John Musker","Anika Noni Rose, Bruno Campos, Keith David, Michael-Leon Wooley, Jennifer Cody, Jim Cummings, Peter Bartlett, Jenifer Lewis, Oprah Winfrey, Terrence Howard, John Goodman, Emeril Lagasse, June Christopher, Paul Briggs, Rob Edwards, John Kassir, Fred Tatasciore, Kimberly Russell, Rif Hutton, Randy Newman, Bridget Hoffman, Corey Burton, Joe Whyte, Michael Colyar, Bruce Smith, Terri Douglas, Claudette Wells, Roger Aaron Brown, Mona Marshall, Terence Blanchard, Kwesi Boakye, Mick Wingert, David Cowgill, Peter Renaday, John Musker, Ritchie Montgomery, Jerry Kernion, Philip Proctor, Eddie Frierson",United States,16-Jul-19,2009,G,98 min,Children & Family Movies
Movie,The Pursuit,John Papola,Arthur Brooks,United States,7-Aug-19,2019,TV-14,76 min,Documentaries
Movie,The Pursuit of Happyness,Gabriele Muccino,"Will Smith, Jaden Smith, Thandie Newton, Brian Howe, James Karen, Dan Castellaneta, Kurt Fuller, Takayo Fischer",United States,1-Oct-19,2006,PG-13,117 min,Dramas
Movie,The Rainbow Troops,Riri Riza,"Cut Mini Theo, Ikranagara, Lukman Sardi, Ario Bayu, Tora Sudiro",Indonesia,21-Oct-18,2008,TV-PG,119 min,"Children & Family Movies, Dramas, International Movies"
Movie,The Rainmaker,Francis Ford Coppola,"Matt Damon, Danny DeVito, Claire Danes, Jon Voight, Mary Kay Place, Dean Stockwell, Teresa Wright, Virginia Madsen, Mickey Rourke, Andrew Shue","United States, Germany",20-Nov-19,1997,PG-13,136 min,"Dramas, Thrillers"
Movie,The Real Miyagi,Kevin Derek,Fumio Demura,"United States, Canada, Japan, Panama",16-Jun-17,2015,TV-PG,81 min,"Documentaries, Sports Movies"
Movie,The Right One,Hadi El Bagoury,"Hani Salama, Basma Ahmad, Rania Yousef, Kinda Allouch, Yasmin Raeis, Amr Youssef, Zizi El-Badrawy",Egypt,13-Jun-19,2011,TV-14,93 min,"Dramas, International Movies, Romantic Movies"
Movie,The Ring,Gore Verbinski,"Naomi Watts, Martin Henderson, David Dorfman, Brian Cox, Jane Alexander, Lindsay Frost, Amber Tamblyn, Rachael Bella, Daveigh Chase, Shannon Cochran",United States,1-Jan-20,2002,PG-13,116 min,"Horror Movies, Thrillers"
Movie,The River Wild,Curtis Hanson,"Meryl Streep, Kevin Bacon, David Strathairn, Joseph Mazzello, John C. Reilly, Benjamin Bratt, Elizabeth Hoffman, William Lucking, Diane Delano",United States,1-Sep-18,1994,PG-13,111 min,Action & Adventure
Movie,The Roommate,Christian E. Christiansen,"Leighton Meester, Minka Kelly, Cam Gigandet, Aly Michalka, Danneel Ackles, Frances Fisher, Tomas Arana, Billy Zane, Nina Dobrev, Matt Lanter, Kat Graham",United States,1-Apr-20,2011,PG-13,91 min,Thrillers
Movie,The Sapphires,Wayne Blair,"Chris O'Dowd, Deborah Mailman, Jessica Mauboy, Shari Sebbens, Miranda Tapsell, Tory Kittles, Eka Darville, Tammy Anderson, Lynette Narkle, Kylie Belling",Australia,26-Apr-19,2012,PG-13,99 min,"Comedies, Dramas, Independent Movies"
Movie,The Sea of Trees,Gus Van Sant,"Matthew McConaughey, Naomi Watts, Ken Watanabe, Katie Aselton, Jordan Gavaris",United States,8-Nov-18,2015,PG-13,111 min,Dramas
Movie,The Secret Life of Pets 2,Chris Renaud,"Patton Oswalt, Kevin Hart, Tiffany Haddish, Jenny Slate, Eric Stonestreet, Harrison Ford, Dana Carvey, Nick Kroll, Lake Bell, Ellie Kemper, Bobby Moynihan, Hannibal Buress","United States, France, Japan",27-Dec-19,2019,PG,86 min,"Children & Family Movies, Comedies"
Movie,The Sign of Venus,Dino Risi,"Sophia Loren, Franca Valeri, Vittorio De Sica, Raf Vallone, Virgilio Riento, Tina Pica, Lina Gennari, Eloisa Cianni, Leopoldo Trieste, Maurizio Arena, Franco Fantasia, Peppino De Filippo, Alberto Sordi",Italy,13-Nov-20,1955,TV-14,97 min,"Classic Movies, Comedies, Independent Movies"
Movie,The Signal,"William Eubank, Will Eubank","Brenton Thwaites, Olivia Cooke, Laurence Fishburne, Beau Knapp, Lin Shaye, Robert Longstreet",United States,13-Jul-18,2014,PG-13,97 min,"Sci-Fi & Fantasy, Thrillers"
Movie,The Sinking Of Van Der Wijck,Sunil Soraya,"Herjunot Ali, Pevita Pearce, Reza Rahadian, Randy Nidji, Gesya Shandy, Kevin Andrean, Arzetti Bilbina",Indonesia,28-Sep-18,2013,TV-14,163 min,"Dramas, International Movies, Romantic Movies"
Movie,The Social Network,David Fincher,"Jesse Eisenberg, Andrew Garfield, Justin Timberlake, Armie Hammer, Max Minghella, Josh Pence, Brenda Song, Rashida Jones, John Getz, David Selby",United States,1-Apr-20,2010,PG-13,121 min,Dramas
Movie,The Space Between Us,Peter Chelsom,"Gary Oldman, Asa Butterfield, Carla Gugino, Britt Robertson, BD Wong, Janet Montgomery, Trey Tucker",United States,1-Jun-19,2016,PG-13,120 min,"Action & Adventure, Romantic Movies, Sci-Fi & Fantasy"
Movie,The Spy Next Door,Brian Levant,"Jackie Chan, Amber Valletta, George Lopez, Billy Ray Cyrus, Magnús Scheving, Madeline Carroll, Will Shadley, Alina Foley, Katherine Boecher, Mia Stallard, Lucas Till",United States,1-Nov-20,2010,PG,94 min,"Action & Adventure, Children & Family Movies, Comedies"
Movie,The Student,Steven R. Monroe,"Alicia Leigh Willis, Blake Michael, Trevor St. John, Lindsay Hartley, Eric Nelsen, Wolfgang Bodison",United States,15-Mar-19,2017,TV-14,90 min,Thrillers
Movie,The Thief and the Imbecile,"Mohammed El-Tahawy, Mohamed Mostafa","Khaled El Sawy, Khaled Saleh, Ruby",Egypt,6-Jun-19,2013,TV-14,96 min,"Dramas, International Movies"
Movie,The Tiger Hunter,Lena Khan,"Danny Pudi, Jon Heder, Rizwan Manji, Karen David, Iqbal Theba, Sam Page, Kevin Pollak, Parvesh Cheena, Michael McMillian",United States,9-Apr-18,2016,TV-14,94 min,"Comedies, Dramas, Independent Movies"
Movie,The Tigers of Scotland,Leanne Gater,Iain Glen,United Kingdom,1-Nov-18,2017,TV-G,58 min,Documentaries
Movie,The Time Machine,Simon Wells,"Guy Pearce, Samantha Mumba, Jeremy Irons, Mark Addy, Sienna Guillory, Phyllida Law, Alan Young, Omero Mumba, Yancey Arias, Orlando Jones","United States, United Arab Emirates",23-Nov-19,2002,PG-13,96 min,"Action & Adventure, Sci-Fi & Fantasy"
Movie,The Time Traveler's Wife,Robert Schwentke,"Rachel McAdams, Eric Bana, Arliss Howard, Ron Livingston, Stephen Tobolowsky, Michelle Nolden, Jane McLean, Hailey McCann, Tatum McCann, Brooklynn Proulx, Alex Ferris",United States,1-Oct-19,2009,PG-13,107 min,"Dramas, Romantic Movies, Sci-Fi & Fantasy"
Movie,The Truth About Alcohol,David Briggs,Javid Abdelmoneim,United Kingdom,1-Aug-17,2016,TV-14,58 min,"Documentaries, International Movies"
Movie,The Tuxedo,Kevin Donovan,"Jackie Chan, Jennifer Love Hewitt, Jason Isaacs, Debi Mazar, Ritchie Coster, Peter Stormare, Mia Cottet, Romany Malco, Daniel Kash",United States,1-Nov-19,2002,PG-13,99 min,"Action & Adventure, Comedies"
Movie,The Unknown Known,Errol Morris,"Donald Rumsfeld, Errol Morris",United States,22-Feb-19,2013,PG-13,103 min,Documentaries
Movie,The Vatican Tapes,Mark Neveldine,"Olivia Taylor Dudley, Michael Peña, Dougray Scott, Djimon Hounsou, Peter Andersson, Kathleen Robertson, John Patrick Amedori, Michael Paré, Alex Sparrow, Cas Anvar",United States,20-Apr-20,2015,PG-13,91 min,"Horror Movies, Thrillers"
Movie,The Walls of the Moon,"Ossama Abu El Atta, Tarek Al Eryan","Mona Zaki, Asser Yassin, Amr Saad, Salwa Mohammed",Egypt,18-Apr-19,2015,TV-14,98 min,"Action & Adventure, Dramas, International Movies"
Movie,The Water Horse: Legend of the Deep,Jay Russell,"Emily Watson, Alex Etel, Ben Chaplin, David Morrissey, Brian Cox, Priyanka Xi, Marshall Napier, Joel Tobeck, Erroll Shand, Craig Hall","New Zealand, United Kingdom, Australia",1-Nov-18,2007,PG,112 min,Children & Family Movies
Movie,The Waterboy,Frank Coraci,"Adam Sandler, Kathy Bates, Henry Winkler, Fairuza Balk, Jerry Reed, Lawrence Gilliard Jr., Blake Clark, Peter Dante, Jonathan Loughran, Al Whiting",United States,8-Mar-17,1998,PG-13,90 min,"Comedies, Sports Movies"
Movie,The Wedding Curse,Chito S. Roño,"Kris Aquino, Claudine Barretto, Boots Anson-Roa, Glaiza De Castro, Jhong Hilario, Liza Lorena, Bernard Palanca, Wendell Ramos, Maja Salvador, Ronaldo Valdez",Philippines,21-Mar-19,2006,TV-PG,101 min,"Horror Movies, International Movies"
Movie,The Wedding Party 2: Destination Dubai,Niyi Akinmolayan,"Enyinna Nwigwe, Daniella Down, Banky Wellington, Adesua Etomi, Somkele Iyamah, Iretiola Doyle, Sola Sobowale, Michael De Pinna, Lynita Crofford, Patience Ozokwor",Nigeria,21-Sep-19,2017,TV-14,98 min,"Comedies, International Movies, Romantic Movies"
Movie,The Witch Files,Kyle Rankin,"Holly Taylor, Alice Ziolkoski, Britt Flatmo, Paget Brewster, Tara Robinson, Adrienne Rose White, Greg Finley, Valerie Mahaffey, Jared Boghosian, William Bornkessel",United States,1-Feb-19,2018,TV-14,88 min,"Horror Movies, Thrillers"
Movie,The Women's Balcony,Emil Ben-Shimon,"Evelin Hagoel, Igal Naor, Orna Banay, Einat Sarouf, Avraham Aviv Alush, Itzik Cohen, Yafit Asulin, Sharona Elimelech, Herzl Tobey, Haim Znati",Israel,19-Dec-17,2016,TV-PG,100 min,"Comedies, Dramas, Faith & Spirituality"
Movie,The World Is Not Enough,Michael Apted,"Pierce Brosnan, Sophie Marceau, Robert Carlyle, Denise Richards, Robbie Coltrane, Judi Dench, Desmond Llewelyn, John Cleese, Maria Grazia Cucinotta","United Kingdom, United States",31-Dec-19,1999,PG-13,128 min,Action & Adventure
Movie,The World's Most Wanted Animal,Victoria Bromley,Maria Diekmann,United Kingdom,1-Apr-19,2018,TV-PG,53 min,Documentaries
Movie,The Wrong Babysitter,George Mendeluk,"Daphne Zuniga, Seann Gallagher, Lisa Marie Caruk, Matt Bellefleur, Ava Hughes, Britt Irvin, Lochlyn Munro",Canada,18-Jun-19,2017,TV-14,89 min,Thrillers
Movie,The Young Vagabond,Sze Yu Lau,"Chia-Hui Liu, Wong Yu, Jason Pai Piao, Lung Wei Wang, Hoi-Shan Kwan, Feng Ku, San Nam Hung, Kuo Hua Chang, Feng Kuan",Hong Kong,16-Aug-18,1985,TV-14,85 min,"Action & Adventure, Comedies, International Movies"
Movie,Theater of Life,Peter Svatek,Massimo Bottura,Canada,18-Jul-17,2016,TV-PG,94 min,Documentaries
Movie,Theeram,Saheed Arafath,"Pranav Ratheesh, Maria Yohannan, Askar Ameer, Tini Tom, Anjali Nair, Krishna Prabha, Sudhi Koppa, Nandhan Unni",India,1-Jul-18,2017,TV-14,104 min,"Dramas, International Movies, Romantic Movies"
Movie,"Thelonious Monk: Straight, No Chaser",Charlotte Zwerin,"Thelonious Monk, Samuel E. Wright",United States,1-Nov-19,1988,PG-13,89 min,"Documentaries, Music & Musicals"
Movie,This Is Not What I Expected,Derek Hui,"Takeshi Kaneshiro, Zhou Dongyu, Sun Yizhou, Ming Xi, Tony Yang, Lin Chi-ling",China,14-Oct-17,2017,TV-PG,107 min,"Comedies, International Movies, Romantic Movies"
Movie,Thor: Ragnarok,Taika Waititi,"Chris Hemsworth, Tom Hiddleston, Cate Blanchett, Idris Elba, Jeff Goldblum, Tessa Thompson, Karl Urban, Mark Ruffalo, Anthony Hopkins, Benedict Cumberbatch, Taika Waititi, Rachel House, Clancy Brown, Tadanobu Asano, Ray Stevenson, Zachary Levi, Luke Hemsworth, Sam Neill",United States,5-Jun-18,2017,PG-13,131 min,"Action & Adventure, Comedies, Sci-Fi & Fantasy"
Movie,Thor: Tales of Asgard,Sam Liu,"Matthew Wolf, Rick Gomez, Tara Strong, Alistair Abell, Paul Dobson, Brent Chapman, Chris Britton, Ron Halder, Cathy Weseluck, Michael Dobson","United States, Canada",15-Apr-20,2011,TV-Y7,77 min,Children & Family Movies
Movie,Thunderbolt,"William Wyler, John Sturges","James Stewart, Lloyd Bridges",United States,31-Mar-17,1947,TV-PG,42 min,"Classic Movies, Documentaries"
Movie,Tik Tok,Li Jun,"Wallace Chung, Jung-jae Lee, Lang Yueting, Chae-yeong Lee",China,1-Jul-17,2016,TV-14,108 min,"Dramas, International Movies, Thrillers"
Movie,Time Please,Sameer Vidwans,"Priya Bapat, Siddarth Jadhav, Umesh Kamat, Sai Tamhankar, Vandana Gupte",India,1-Jan-18,2013,TV-14,125 min,"Comedies, Dramas, International Movies"
Movie,Tinker Bell and the Legend of the NeverBeast,Steve Loter,"Ginnifer Goodwin, Mae Whitman, Rosario Dawson, Lucy Liu, Pamela Adlon, Raven-Symoné, Megan Hilty, Kari Wahlgren, Anjelica Huston, Jeff Corwin, Olivia Holt, Thomas Lennon, Chloe Bennet, Danai Gurira, Grey DeLisle, Peter Michael",United States,17-May-15,2014,G,78 min,Children & Family Movies
Movie,Tinker',Sonny Marler,"Clayne Crawford, Christian Kane, Colt Crawford, Wilmer Calderon, Randy Smith, Wendy Baron, Lennie Crawford, Chalet Lizette Brannan",United States,19-Mar-19,2018,TV-14,97 min,"Dramas, Independent Movies, Sci-Fi & Fantasy"
Movie,"To Wong Foo, Thanks for Everything! Julie Newmar",Beeban Kidron,"Patrick Swayze, Wesley Snipes, John Leguizamo, Stockard Channing, Blythe Danner, Arliss Howard, Jason London, Chris Penn, Melinda Dillon, Beth Grant, Alice Drummond, Marceline Hugot, Michael Vartan, RuPaul Charles, Julie Newmar",United States,1-Aug-19,1995,PG-13,108 min,"Comedies, Cult Movies, LGBTQ Movies"
Movie,Tomorrow Never Dies,Roger Spottiswoode,"Pierce Brosnan, Jonathan Pryce, Michelle Yeoh, Teri Hatcher, Joe Don Baker, Judi Dench, Ricky Jay, Götz Otto, Desmond Llewelyn, Vincent Schiavelli","United Kingdom, United States",31-Dec-19,1997,PG-13,119 min,Action & Adventure
Movie,Tope: The Bait,Buddhadev Dasgupta,"Sudipto Chattopadhyay, Chandan Roy Sanyal, Kajal Kumari, Ananya Chatterjee, Paoli Dam, Malobika Banerjee, Pawan Kanodia",India,1-Mar-18,2016,TV-14,87 min,"Dramas, Independent Movies, International Movies"
Movie,Tortilla Soup,Maria Ripoll,"Hector Elizondo, Jacqueline Obradors, Elizabeth Peña, Tamara Mello, Nikolai Kinski, Raquel Welch, Joel Joan, Paul Rodriguez, Constance Marie, Julio Oscar Mechoso",United States,15-Sep-20,2001,PG-13,104 min,"Comedies, Dramas, Romantic Movies"
Movie,Tracers,Daniel Benmayor,"Luciano Acuna Jr., Adam Rayner, Marie Avgeropoulos, Rafi Gavron, Taylor Lautner, Sam Medina, Amirah Vann, Johnny M. Wu, Josh Yadon, Christian Steel",United States,22-Oct-19,2015,PG-13,94 min,Action & Adventure
Movie,Traitor,Jeffrey Nachmanoff,"Don Cheadle, Guy Pearce, Saïd Taghmaoui, Neal McDonough, Alyy Khan, Archie Panjabi, Raad Rawi, Jeff Daniels, Lorena Gale, Simon Reynolds, Jonathan Walker, Mozhan Marnò, Tom Barnett, Scali Delpeyrat",United States,1-Jul-18,2008,PG-13,114 min,"Dramas, Thrillers"
Movie,Transcendence,Wally Pfister,"Johnny Depp, Rebecca Hall, Morgan Freeman, Paul Bettany, Cillian Murphy, Kate Mara, Cole Hauser, Clifton Collins Jr.","United Kingdom, China, United States",1-Nov-18,2014,PG-13,119 min,"Sci-Fi & Fantasy, Thrillers"
Movie,Tremors,Ron Underwood,"Kevin Bacon, Fred Ward, Finn Carter, Michael Gross, Reba McEntire, Robert Jayne, Charlotte Stewart, Tony Genaro, Ariana Richards, Richard Marcus, Victor Wong, Bibi Besch",United States,1-Jan-20,1990,PG-13,96 min,"Comedies, Cult Movies, Horror Movies"
Movie,Tremors 3: Back to Perfection,Brent Maddock,"Michael Gross, Shawn Christian, Susan Chuang, Charlotte Stewart, Ariana Richards, Tony Genaro, Barry Livingston, John Pappas, Jason Hopkins",United States,1-Jan-20,2001,PG,104 min,"Comedies, Horror Movies, Sci-Fi & Fantasy"
Movie,Tremors 4: The Legend Begins,S.S. Wilson,"Michael Gross, Sara Botsford, Billy Drago, Brent Roam, August Schellenberg, J.E. Freeman, Ming Lo, Lydia Look, Sam Ly, Neil Kopit",United States,1-Jan-20,2004,PG-13,101 min,"Comedies, Horror Movies, Sci-Fi & Fantasy"
Movie,Tremors 5:  Bloodline,Don Michael Paul,"Michael Gross, Jamie Kennedy, Ernest Ndhlovu, Lawrence Joffe, Zak Hendrikz, Natalie Becker, Emmanuel Castis, Brandon Auret, Daniel Janks","South Africa, United States",1-Jan-20,2015,PG-13,99 min,"Comedies, Horror Movies, Sci-Fi & Fantasy"
Movie,Tremors 6: A Cold Day in Hell,Don Michael Paul,"Michael Gross, Jamie Kennedy, Tanya van Graan, Jamie-Lee Money, Stephanie Schildknecht, Greg Kriek, Jenna Upton, Jay Anstey, Christie Peruso","United States, South Africa",1-May-18,2018,PG-13,98 min,"Action & Adventure, Comedies, Horror Movies"
Movie,"Trikal (Past, Present, Future)",Shyam Benegal,"Leela Naidu, Neena Gupta, Anita Kanwar, Soni Razdan, Dalip Tahil, K.K. Raina, Kunal Kapoor, Keith Stevenson, Naseeruddin Shah, Kulbhushan Kharbanda",India,31-Dec-19,1985,TV-14,134 min,"Comedies, Dramas, Independent Movies"
Movie,Trimurti,Mukul Anand,"Anil Kapoor, Shah Rukh Khan, Jackie Shroff, Satyendra Kapoor, Gautami, Tinnu Anand, Saeed Jaffrey, Anirudh Agarwal, Mohan Agashe, Himani Shivpuri, Priya Tendulkar, Anjali Jathar, Anang Desai, Pramod Moutho, Subhash Ghai",India,1-Mar-18,1995,TV-PG,173 min,"Action & Adventure, Dramas, International Movies"
Movie,True Grit,Henry Hathaway,"John Wayne, Glen Campbell, Kim Darby, Jeremy Slate, Robert Duvall, Dennis Hopper, Alfred Ryder, Strother Martin, Jeff Corey",United States,1-Jan-20,1969,G,128 min,"Classic Movies, Dramas"
Movie,Tukaram,Chandrakant Kulkarni,"Jitendra Joshi, Prateeksha Lonkar, Sharad Ponkshe, Radhika Apte, Veena Jamkar, Yatin Karyekar, Smita Tambe, Vrishasen Dabholkar",India,15-Feb-18,2012,TV-PG,162 min,"Dramas, Faith & Spirituality, International Movies"
